# 3D Scattering Centers from SAR Imaging
# Model: rocket
# Center angles (deg): 30   45   60   75   90  105  120
# Sub-aperture: 10.0 deg
# Window: hamming, CLEAN: maxIter=50, thresh=0.05, gain=0.50
# Total centers: 350
# Phase convention corrected: P_3d = -r*k_hat - x*k_perp
#
# Columns: x(m)  y(m)  z(m)  amplitude  source_theta(deg)
  0.536809  0.000000  2.634560  2.421786e-04  30.0
  0.484422  0.000000  2.650371  2.499287e-04  30.0
  0.392148  0.000000  2.703646  2.833585e-04  30.0
  0.570446  0.000000  2.586272  2.396281e-04  30.0
  0.478172  0.000000  2.639546  2.587123e-04  30.0
  0.662720  0.000000  2.532997  2.611735e-04  30.0
  0.530559  0.000000  2.623734  2.514098e-04  30.0
  0.582946  0.000000  2.607922  2.829348e-04  30.0
  0.715107  0.000000  2.517186  2.585851e-04  30.0
  0.766867  0.000000  2.273693  1.626048e-04  45.0
  0.813376  0.000000  2.244861  1.958013e-04  45.0
  0.859886  0.000000  2.216029  1.822088e-04  45.0
  0.749189  0.000000  2.256015  1.678777e-04  45.0
  0.824530  0.000000  2.180674  1.786098e-04  45.0
  0.871040  0.000000  2.151842  1.786542e-04  45.0
  0.917549  0.000000  2.123010  1.768990e-04  45.0
  2.311363  0.000000  0.729196  1.638931e-04  45.0
  2.264854  0.000000  0.758028  2.033020e-04  45.0
  2.218344  0.000000  0.786860  2.063883e-04  45.0
  2.171835  0.000000  0.815691  1.965436e-04  45.0
  2.125325  0.000000  0.844523  1.791131e-04  45.0
  2.329041  0.000000  0.746874  1.678918e-04  45.0
  2.282531  0.000000  0.775705  1.758677e-04  45.0
  2.236022  0.000000  0.804537  2.070434e-04  45.0
  2.189512  0.000000  0.833369  2.102049e-04  45.0
  2.143003  0.000000  0.862201  1.908265e-04  45.0
  2.134164  0.000000  0.853362  1.713931e-04  45.0
  2.180674  0.000000  0.824530  2.036414e-04  45.0
  2.227183  0.000000  0.795698  2.106641e-04  45.0
  2.273693  0.000000  0.766867  1.980156e-04  45.0
  2.320202  0.000000  0.738035  2.021867e-04  45.0
  2.087655  0.000000  0.882194  1.647055e-04  45.0
  2.134164  0.000000  0.853362  1.722382e-04  45.0
  2.180674  0.000000  0.824530  1.989501e-04  45.0
  2.227183  0.000000  0.795698  2.114181e-04  45.0
  2.273693  0.000000  0.766867  2.094018e-04  45.0
  2.337880  0.000000  0.755712  1.791471e-04  45.0
  2.189512  0.000000  0.833369  1.643070e-04  45.0
  2.236022  0.000000  0.804537  1.876459e-04  45.0
  2.282531  0.000000  0.775705  1.878236e-04  45.0
  2.143003  0.000000  0.862201  1.839897e-04  45.0
  2.096494  0.000000  0.891033  1.960375e-04  45.0
  2.189512  0.000000  0.833369  1.824318e-04  45.0
  2.236022  0.000000  0.804537  1.923636e-04  45.0
  2.143003  0.000000  0.862201  1.914679e-04  45.0
  2.189512  0.000000  0.833369  1.946547e-04  45.0
  2.329041  0.000000  0.746874  1.705802e-04  45.0
  2.282531  0.000000  0.775705  1.865851e-04  45.0
  2.236022  0.000000  0.804537  1.991930e-04  45.0
  0.758028  0.000000  2.264854  1.665090e-04  45.0
  0.804537  0.000000  2.236022  1.922377e-04  45.0
  2.151842  0.000000  0.871040  1.647214e-04  45.0
  2.227183  0.000000  0.795698  1.951094e-04  45.0
  2.302524  0.000000  0.720357  1.831299e-04  45.0
  2.105332  0.000000  0.899871  1.702209e-04  45.0
  2.180674  0.000000  0.824530  2.080521e-04  45.0
  2.256015  0.000000  0.749189  2.036684e-04  45.0
  2.134164  0.000000  0.853362  1.681009e-04  45.0
  2.180674  0.000000  0.824530  1.947199e-04  45.0
  0.831247  0.000000  1.710239  1.288736e-04  60.0
  0.868709  0.000000  1.670352  1.478242e-04  60.0
  0.906172  0.000000  1.630465  1.305938e-04  60.0
