# 3D Scattering Centers Reconstruction
# Model: rocket
# Reference point: [0.0000, 0.0000, 0.9500] m
# Center angles (deg): 0   30   60   90  120  150  180
# Aperture: 10.0 deg
# Total centers: 210
#
# Columns: x(m)  y(m)  z(m)  amplitude  source_theta(deg)
  -0.050756  0.000000  2.900000  1.648216e+01  0.0
  0.050756  0.000000  2.900000  1.223669e+01  0.0
  -0.050756  0.000000  2.900000  1.648216e+01  0.0
  -0.152268  0.000000  2.900000  9.525957e+00  0.0
  -0.050756  0.000000  2.900000  1.648216e+01  0.0
  0.050756  0.000000  2.900000  1.223669e+01  0.0
  -0.050756  0.000000  2.900000  1.648216e+01  0.0
  -0.152268  0.000000  2.900000  9.525957e+00  0.0
  -0.050756  0.000000  2.900000  1.648216e+01  0.0
  0.050756  0.000000  2.900000  1.223669e+01  0.0
  -0.050756  0.000000  2.900000  1.648216e+01  0.0
  -0.152268  0.000000  2.900000  9.525957e+00  0.0
  -0.050756  0.000000  2.900000  1.648216e+01  0.0
  0.000000  0.000000  2.912500  1.354560e+01  0.0
  -0.101512  0.000000  2.887500  1.277664e+01  0.0
  -0.050756  0.000000  2.900000  1.648216e+01  0.0
  0.050756  0.000000  2.900000  1.223669e+01  0.0
  -0.050756  0.000000  2.900000  1.648216e+01  0.0
  -0.152268  0.000000  2.900000  9.525957e+00  0.0
  -0.050756  0.000000  2.900000  1.648216e+01  0.0
  0.050756  0.000000  2.900000  1.223669e+01  0.0
  -0.050756  0.000000  2.900000  1.648216e+01  0.0
  -0.152268  0.000000  2.900000  9.525957e+00  0.0
  -0.050756  0.000000  2.900000  1.648216e+01  0.0
  0.050756  0.000000  2.900000  1.223669e+01  0.0
  -0.050756  0.000000  2.900000  1.648216e+01  0.0
  -0.152268  0.000000  2.900000  9.525957e+00  0.0
  -0.050756  0.000000  2.900000  1.648216e+01  0.0
  0.050756  0.000000  2.900000  1.223669e+01  0.0
  0.000000  0.000000  2.887500  1.411689e+01  0.0
  0.582946  0.000000  2.607922  1.811265e+01  30.0
  0.635333  0.000000  2.592111  1.728351e+01  30.0
  0.530559  0.000000  2.623734  1.679261e+01  30.0
  0.582946  0.000000  2.607922  1.811265e+01  30.0
  0.478172  0.000000  2.639546  1.384766e+01  30.0
  0.530559  0.000000  2.623734  1.679261e+01  30.0
  0.687720  0.000000  2.576299  1.454436e+01  30.0
  0.635333  0.000000  2.592111  1.728351e+01  30.0
  0.582946  0.000000  2.607922  1.811265e+01  30.0
  0.675220  0.000000  2.554648  1.573736e+01  30.0
  0.727607  0.000000  2.538836  1.325987e+01  30.0
  0.779994  0.000000  2.523024  9.855756e+00  30.0
  0.490672  0.000000  2.661197  1.572705e+01  30.0
  0.438285  0.000000  2.677009  1.306445e+01  30.0
  0.385898  0.000000  2.692820  9.678790e+00  30.0
  0.582946  0.000000  2.607922  1.811265e+01  30.0
  0.530559  0.000000  2.623734  1.679261e+01  30.0
  0.635333  0.000000  2.592111  1.728351e+01  30.0
  0.582946  0.000000  2.607922  1.811265e+01  30.0
  0.478172  0.000000  2.639546  1.384766e+01  30.0
  0.530559  0.000000  2.623734  1.679261e+01  30.0
  0.438285  0.000000  2.677009  1.306445e+01  30.0
  0.622833  0.000000  2.570460  1.646075e+01  30.0
  0.675220  0.000000  2.554648  1.573736e+01  30.0
  0.727607  0.000000  2.538836  1.325987e+01  30.0
  0.530559  0.000000  2.623734  1.679261e+01  30.0
  0.582946  0.000000  2.607922  1.811265e+01  30.0
  0.635333  0.000000  2.592111  1.728351e+01  30.0
  0.687720  0.000000  2.576299  1.454436e+01  30.0
  0.536809  0.000000  2.634560  1.744900e+01  30.0
  1.796024  0.000000  0.114196  9.287263e+00  60.0
  1.758561  0.000000  0.154083  8.968899e+00  60.0
  1.721099  0.000000  0.193970  8.070975e+00  60.0
  1.833486  0.000000  0.074309  9.017084e+00  60.0
  1.870949  0.000000  0.034422  8.295385e+00  60.0
  1.796024  0.000000  0.114196  9.287263e+00  60.0
  1.758561  0.000000  0.154083  8.968899e+00  60.0
  1.833486  0.000000  0.074309  9.017084e+00  60.0
  1.796024  0.000000  0.114196  9.287263e+00  60.0
  1.902572  0.000000  -0.070352  8.178847e+00  60.0
  1.865110  0.000000  -0.030465  8.649415e+00  60.0
  1.827647  0.000000  0.009422  8.878079e+00  60.0
  1.940035  0.000000  -0.110239  7.428628e+00  60.0
  1.902572  0.000000  -0.070352  8.178847e+00  60.0
  1.865110  0.000000  -0.030465  8.649415e+00  60.0
  1.742749  0.000000  0.206470  8.819361e+00  60.0
  1.705287  0.000000  0.246357  8.083672e+00  60.0
  1.667824  0.000000  0.286244  7.013700e+00  60.0
  1.774373  0.000000  0.101696  8.903533e+00  60.0
  1.811835  0.000000  0.061809  9.172520e+00  60.0
  1.849298  0.000000  0.021922  8.916208e+00  60.0
  1.902572  0.000000  -0.070352  8.178847e+00  60.0
  1.955847  0.000000  -0.162626  7.379208e+00  60.0
  1.780212  0.000000  0.166583  9.049738e+00  60.0
  1.742749  0.000000  0.206470  8.819361e+00  60.0
  1.705287  0.000000  0.246357  8.083672e+00  60.0
  1.918384  0.000000  -0.122739  8.036249e+00  60.0
  1.865110  0.000000  -0.030465  8.649415e+00  60.0
  1.811835  0.000000  0.061809  9.172520e+00  60.0
  1.758561  0.000000  0.154083  8.968899e+00  60.0
  0.500000  0.000000  0.426195  1.949176e+02  90.0
  0.500000  0.000000  0.319646  1.948804e+02  90.0
  0.500000  0.000000  0.213097  1.919447e+02  90.0
  0.500000  0.000000  0.532743  1.944960e+02  90.0
  0.500000  0.000000  0.639292  1.928129e+02  90.0
  0.500000  0.000000  0.426195  1.949176e+02  90.0
  0.500000  0.000000  0.319646  1.948804e+02  90.0
  0.500000  0.000000  0.532743  1.944960e+02  90.0
  0.500000  0.000000  0.426195  1.949176e+02  90.0
  0.500000  0.000000  0.745841  1.878778e+02  90.0
  0.500000  0.000000  0.639292  1.928129e+02  90.0
  0.500000  0.000000  0.532743  1.944960e+02  90.0
  0.500000  0.000000  0.852390  1.777888e+02  90.0
  0.500000  0.000000  0.745841  1.878778e+02  90.0
  0.500000  0.000000  0.639292  1.928129e+02  90.0
  0.500000  0.000000  0.532743  1.944960e+02  90.0
  0.500000  0.000000  0.426195  1.949176e+02  90.0
  0.500000  0.000000  0.319646  1.948804e+02  90.0
  0.500000  0.000000  0.213097  1.919447e+02  90.0
  0.500000  0.000000  0.106549  1.650134e+02  90.0
  0.500000  0.000000  0.319646  1.948804e+02  90.0
  0.500000  0.000000  0.426195  1.949176e+02  90.0
  0.500000  0.000000  0.213097  1.919447e+02  90.0
  0.500000  0.000000  0.532743  1.944960e+02  90.0
  0.500000  0.000000  0.319646  1.948804e+02  90.0
  0.500000  0.000000  0.426195  1.949176e+02  90.0
  0.500000  0.000000  0.639292  1.928129e+02  90.0
  0.500000  0.000000  0.532743  1.944960e+02  90.0
