# 3D Scattering Centers Reconstruction
# Model: rocket
# Reference point: [0.0000, 0.0000, 0.9500] m
# Center angles (deg): 0   15   30   45   60   75   90  105  120  135  150  165  180  195  210  225  240  255  270  285  300  315  330  345  360
# Aperture: 10.0 deg
# Total centers: 750
#
# Columns: x(m)  y(m)  z(m)  amplitude  source_theta(deg)
  2.125325  0.000000  0.844523  1.125937e+01  45.0
  2.329041  0.000000  0.746874  1.307109e+01  45.0
  2.282531  0.000000  0.775705  1.356348e+01  45.0
  2.236022  0.000000  0.804537  1.359751e+01  45.0
  2.189512  0.000000  0.833369  1.324132e+01  45.0
  2.143003  0.000000  0.862201  1.249965e+01  45.0
  2.134164  0.000000  0.853362  1.202669e+01  45.0
  2.180674  0.000000  0.824530  1.294403e+01  45.0
  2.227183  0.000000  0.795698  1.352958e+01  45.0
  2.273693  0.000000  0.766867  1.380448e+01  45.0
  2.320202  0.000000  0.738035  1.368736e+01  45.0
  2.087655  0.000000  0.882194  1.071855e+01  45.0
  2.096494  0.000000  0.891033  1.134238e+01  45.0
  0.831247  0.000000  1.710239  1.108519e+01  60.0
  0.868709  0.000000  1.670352  1.037589e+01  60.0
  0.906172  0.000000  1.630465  9.183105e+00  60.0
  0.852897  0.000000  1.722739  1.059487e+01  60.0
  1.912545  0.000000  -0.187626  1.095106e+01  60.0
  1.875083  0.000000  -0.147739  9.911841e+00  60.0
  1.837620  0.000000  -0.107852  8.503870e+00  60.0
  1.800158  0.000000  -0.067965  7.659058e+00  60.0
  1.816822  0.000000  0.003172  9.818561e+00  60.0
  1.779359  0.000000  0.043059  9.720514e+00  60.0
  1.854284  0.000000  -0.036715  9.674661e+00  60.0
  1.891747  0.000000  -0.076602  9.684906e+00  60.0
  1.816822  0.000000  0.003172  9.818561e+00  60.0
  1.854284  0.000000  -0.036715  9.674661e+00  60.0
  1.929209  0.000000  -0.116489  9.774057e+00  60.0
  1.891747  0.000000  -0.076602  9.684906e+00  60.0
  1.934196  0.000000  -0.175126  1.074467e+01  60.0
  1.896733  0.000000  -0.135239  1.017130e+01  60.0
  1.859271  0.000000  -0.095352  9.293964e+00  60.0
  1.805997  0.000000  -0.003078  9.742157e+00  60.0
  1.752722  0.000000  0.089196  9.028765e+00  60.0
  1.843459  0.000000  -0.042965  9.619053e+00  60.0
  1.790185  0.000000  0.049309  9.673873e+00  60.0
  1.896733  0.000000  -0.135239  1.017130e+01  60.0
  1.827647  0.000000  0.009422  9.715751e+00  60.0
  1.865110  0.000000  -0.030465  9.538953e+00  60.0
  1.934196  0.000000  -0.175126  1.074467e+01  60.0
  1.811835  0.000000  0.061809  9.646226e+00  60.0
  1.758561  0.000000  0.154083  9.193268e+00  60.0
  1.705287  0.000000  0.246357  8.581990e+00  60.0
  0.541545  0.000000  -0.185815  2.179938e+02  75.0
  0.567408  0.000000  -0.234039  2.107236e+02  75.0
  0.513968  0.000000  -0.082897  2.117169e+02  75.0
  0.594985  0.000000  -0.336957  2.022208e+02  75.0
  0.539831  0.000000  -0.131121  2.050842e+02  75.0
  0.622561  0.000000  -0.439875  1.729957e+02  75.0
  0.569122  0.000000  -0.288733  2.086356e+02  75.0
  0.500180  0.000000  -0.031438  1.947476e+02  75.0
  0.527757  0.000000  -0.134356  2.169592e+02  75.0
  0.596699  0.000000  -0.391652  1.825098e+02  75.0
  0.486392  0.000000  0.020021  1.557798e+02  75.0
  0.512254  0.000000  -0.028203  1.911325e+02  75.0
  0.648424  0.000000  -0.488099  1.314083e+02  75.0
  0.622561  0.000000  -0.439875  1.729957e+02  75.0
  0.553619  0.000000  -0.182580  2.087964e+02  75.0
  0.594985  0.000000  -0.336957  2.022208e+02  75.0
  0.620847  0.000000  -0.385181  1.492301e+02  75.0
  0.662212  0.000000  -0.539558  1.156670e+02  75.0
  0.636350  0.000000  -0.491335  1.526056e+02  75.0
  0.569122  0.000000  -0.288733  2.086356e+02  75.0
  0.594985  0.000000  -0.336957  2.022208e+02  75.0
  0.472603  0.000000  0.071480  9.970159e+01  75.0
  0.500180  0.000000  -0.031438  1.947476e+02  75.0
  0.526043  0.000000  -0.079662  2.019787e+02  75.0
