# 3D Scattering Centers from SAR Imaging
# Model: simple_missile
# Center angles (deg): 0   15   30   45   60   75   90  105  120  135  150  165  180
# Sub-aperture: 10.0 deg
# Window: hamming, CLEAN: maxIter=50, thresh=0.05, gain=0.50
# Total centers: 650
# Phase convention corrected: P_3d = -r*k_hat - x*k_perp
#
# Columns: x(m)  y(m)  z(m)  amplitude  source_theta(deg)
  2.140456  0.000000  1.773646  9.679879e-05  30.0
  2.038044  0.000000  1.811122  9.850784e-05  30.0
  1.861346  0.000000  1.934790  9.548084e-05  30.0
  1.758934  0.000000  1.972267  1.133859e-04  30.0
  1.963757  0.000000  1.897313  1.110930e-04  30.0
  2.066169  0.000000  1.859836  1.015402e-04  30.0
  1.656522  0.000000  2.009744  9.915154e-05  30.0
  1.861346  0.000000  1.934790  9.239525e-05  30.0
  1.963757  0.000000  1.897313  9.640748e-05  30.0
  1.758934  0.000000  1.972267  9.639956e-05  30.0
  1.749559  0.000000  1.956029  9.515812e-05  30.0
  1.851971  0.000000  1.918552  1.098875e-04  30.0
  2.326529  0.000000  1.666216  9.567043e-05  30.0
  2.224118  0.000000  1.703693  9.908152e-05  30.0
  1.861346  0.000000  1.934790  9.175361e-05  30.0
  1.889471  0.000000  1.983504  8.771602e-05  30.0
  1.787059  0.000000  2.020981  9.447221e-05  30.0
  1.758934  0.000000  1.972267  9.693870e-05  30.0
  1.656522  0.000000  2.009744  8.839037e-05  30.0
  1.647147  0.000000  1.993506  9.827709e-05  30.0
  1.749559  0.000000  1.956029  9.523439e-05  30.0
  1.851971  0.000000  1.918552  9.038680e-05  30.0
  1.954382  0.000000  1.881075  9.892404e-05  30.0
  2.131081  0.000000  1.757408  8.650018e-05  30.0
  2.233493  0.000000  1.719931  9.144238e-05  30.0
  2.028669  0.000000  1.794884  9.025035e-05  30.0
  0.363382  0.000000  2.777989  8.573907e-05  30.0
  2.307779  0.000000  1.633740  8.557818e-05  30.0
  2.214743  0.000000  1.687455  8.168410e-05  30.0
  1.665897  0.000000  2.025982  7.980551e-05  30.0
  1.563485  0.000000  2.063458  8.850532e-05  30.0
  1.554110  0.000000  2.047220  8.418792e-05  30.0
  1.656522  0.000000  2.009744  9.566094e-05  30.0
  1.758934  0.000000  1.972267  9.747397e-05  30.0
  1.768309  0.000000  1.988505  9.984494e-05  30.0
  1.665897  0.000000  2.025982  8.500498e-05  30.0
  2.056794  0.000000  1.843598  8.447500e-05  30.0
  1.861346  0.000000  1.934790  8.250832e-05  30.0
  1.758934  0.000000  1.972267  8.840308e-05  30.0
  1.656522  0.000000  2.009744  8.937661e-05  30.0
  1.563485  0.000000  2.063458  8.650811e-05  30.0
  2.121706  0.000000  1.741170  8.510238e-05  30.0
  1.749559  0.000000  1.956029  8.451800e-05  30.0
  1.851971  0.000000  1.918552  9.012107e-05  30.0
  1.954382  0.000000  1.881075  9.308760e-05  30.0
  1.752592  0.000000  1.296806  8.567468e-05  45.0
  1.841814  0.000000  1.234100  9.688262e-05  45.0
  1.663369  0.000000  1.359512  9.671773e-05  45.0
  1.574147  0.000000  1.422218  9.022652e-05  45.0
  1.931036  0.000000  1.171395  8.260525e-05  45.0
  1.752592  0.000000  1.296806  7.842042e-05  45.0
  1.663369  0.000000  1.359512  8.145708e-05  45.0
  1.484924  0.000000  1.484924  7.736258e-05  45.0
  1.574147  0.000000  1.422218  7.708773e-05  45.0
  1.802039  0.000000  1.194326  7.743869e-05  45.0
  1.891262  0.000000  1.131620  8.115389e-05  45.0
  1.712817  0.000000  1.257032  7.893153e-05  45.0
  1.498182  0.000000  1.498182  7.323737e-05  45.0
  1.587405  0.000000  1.435477  7.855629e-05  45.0
  1.408960  0.000000  1.560888  7.736950e-05  45.0
  1.676627  0.000000  1.372771  7.472409e-05  45.0
  1.765850  0.000000  1.310065  7.852899e-05  45.0
  0.486634  0.000000  2.005918  6.910303e-05  45.0
  0.575856  0.000000  1.943212  7.541117e-05  45.0
  1.498182  0.000000  1.498182  6.875035e-05  45.0
  2.081882  0.000000  0.410670  6.787416e-05  45.0
  1.992659  0.000000  0.473376  6.860633e-05  45.0
  1.587405  0.000000  1.435477  6.789950e-05  45.0
  1.980484  0.000000  1.068914  6.807057e-05  45.0
  1.627180  0.000000  1.475251  6.799066e-05  45.0
  1.537957  0.000000  1.537957  7.358550e-05  45.0
  1.716402  0.000000  1.412545  7.144776e-05  45.0
  1.448735  0.000000  1.600663  7.005710e-05  45.0
  2.095140  0.000000  0.423928  6.780178e-05  45.0
  2.005918  0.000000  0.486634  7.498115e-05  45.0
  1.422218  0.000000  1.574147  6.751408e-05  45.0
  1.332996  0.000000  1.636853  7.955919e-05  45.0
  1.257032  0.000000  1.712817  6.900801e-05  45.0
  1.346254  0.000000  1.650111  7.555189e-05  45.0
  1.435477  0.000000  1.587405  7.447780e-05  45.0
  1.676627  0.000000  1.372771  6.884094e-05  45.0
  1.511441  0.000000  1.511441  6.761925e-05  45.0
  1.422218  0.000000  1.574147  7.048745e-05  45.0
  1.332996  0.000000  1.636853  6.853793e-05  45.0
  1.461993  0.000000  1.613921  6.842610e-05  45.0
  1.551216  0.000000  1.551216  7.587072e-05  45.0
  1.243773  0.000000  1.699559  6.621275e-05  45.0
  1.916695  0.000000  0.549340  6.520935e-05  45.0
  1.564474  0.000000  1.564474  6.344612e-05  45.0
  1.475251  0.000000  1.627180  6.782621e-05  45.0
  1.408960  0.000000  1.560888  6.652979e-05  45.0
  1.498182  0.000000  1.498182  7.214277e-05  45.0
  1.319738  0.000000  1.623594  7.073797e-05  45.0
  1.587405  0.000000  1.435477  6.789468e-05  45.0
  1.788781  0.000000  1.181067  6.572659e-05  45.0
  1.593852  0.000000  0.051868  2.598341e-04  60.0
  1.663805  0.000000  -0.031794  2.912838e-04  60.0
  1.523899  0.000000  0.135529  2.721417e-04  60.0
  1.733757  0.000000  -0.115456  2.633223e-04  60.0
  1.540137  0.000000  0.144904  2.543823e-04  60.0
  1.610090  0.000000  0.061243  2.826748e-04  60.0
  1.470184  0.000000  0.228566  2.680922e-04  60.0
  1.593852  0.000000  0.051868  2.371415e-04  60.0
  1.663805  0.000000  -0.031794  2.579240e-04  60.0
  1.540137  0.000000  0.144904  2.572975e-04  60.0
  1.486422  0.000000  0.237941  2.256933e-04  60.0
  1.416469  0.000000  0.321603  2.370063e-04  60.0
  1.647567  0.000000  -0.041169  2.334559e-04  60.0
  1.717519  0.000000  -0.124831  2.570403e-04  60.0
  1.787472  0.000000  -0.208493  2.513550e-04  60.0
  1.593852  0.000000  0.051868  2.360439e-04  60.0
  1.470184  0.000000  0.228566  2.302858e-04  60.0
  1.523899  0.000000  0.135529  2.455211e-04  60.0
  1.362755  0.000000  0.414640  2.380504e-04  60.0
  1.685043  0.000000  -0.143581  2.234425e-04  60.0
  1.754996  0.000000  -0.227243  2.475056e-04  60.0
  1.577614  0.000000  0.042493  2.331736e-04  60.0
  1.416469  0.000000  0.321603  2.378961e-04  60.0
  1.309040  0.000000  0.507676  2.329544e-04  60.0
  1.631329  0.000000  -0.050544  2.231527e-04  60.0
  1.470184  0.000000  0.228566  2.343488e-04  60.0
  1.701281  0.000000  -0.134206  2.319403e-04  60.0
  1.540137  0.000000  0.144904  2.363134e-04  60.0
  1.647567  0.000000  -0.041169  2.204881e-04  60.0
  1.808711  0.000000  -0.320279  2.295140e-04  60.0
  1.738758  0.000000  -0.236618  2.475365e-04  60.0
  1.486422  0.000000  0.237941  2.269468e-04  60.0
  1.577614  0.000000  0.042493  2.174756e-04  60.0
  1.416469  0.000000  0.321603  2.219465e-04  60.0
  1.400231  0.000000  0.312228  2.243326e-04  60.0
  1.470184  0.000000  0.228566  2.362133e-04  60.0
  1.631329  0.000000  -0.050544  2.323298e-04  60.0
  1.523899  0.000000  0.135529  2.289807e-04  60.0
  1.453946  0.000000  0.219191  2.283789e-04  60.0
  1.685043  0.000000  -0.143581  2.258807e-04  60.0
  1.792473  0.000000  -0.329654  2.232021e-04  60.0
  1.556375  0.000000  0.154279  2.190284e-04  60.0
  1.255325  0.000000  0.600713  2.185787e-04  60.0
  1.362755  0.000000  0.414640  2.130245e-04  60.0
  1.523899  0.000000  0.135529  2.208985e-04  60.0
  1.577614  0.000000  0.042493  2.337853e-04  60.0
  1.738758  0.000000  -0.236618  2.347864e-04  60.0
  1.470184  0.000000  0.228566  2.334168e-04  60.0
  1.631329  0.000000  -0.050544  2.371219e-04  60.0
  1.309040  0.000000  0.507676  2.369466e-04  60.0
  0.082138  0.000000  -0.089210  8.225454e-04  75.0
  0.109943  0.000000  -0.192979  9.964449e-04  75.0
  0.054333  0.000000  0.014559  9.927855e-04  75.0
  0.137748  0.000000  -0.296748  1.042302e-03  75.0
  0.026529  0.000000  0.118328  1.031352e-03  75.0
  0.165553  0.000000  -0.400517  9.803997e-04  75.0
  0.082138  0.000000  -0.089210  9.779144e-04  75.0
  -0.001276  0.000000  0.222097  1.043796e-03  75.0
  0.054333  0.000000  0.014559  1.030797e-03  75.0
  0.109943  0.000000  -0.192979  1.011610e-03  75.0
  0.082138  0.000000  -0.089210  1.016146e-03  75.0
  0.137748  0.000000  -0.296748  1.008519e-03  75.0
  0.026529  0.000000  0.118328  9.963670e-04  75.0
  0.109943  0.000000  -0.192979  1.015857e-03  75.0
  0.193357  0.000000  -0.504286  1.070766e-03  75.0
  0.165553  0.000000  -0.400517  1.073189e-03  75.0
  0.054333  0.000000  0.014559  9.909494e-04  75.0
  -0.029081  0.000000  0.325866  1.018589e-03  75.0
  0.137748  0.000000  -0.296748  1.002982e-03  75.0
  0.221162  0.000000  -0.608056  1.027406e-03  75.0
  0.082138  0.000000  -0.089210  9.775715e-04  75.0
  -0.001276  0.000000  0.222097  1.023769e-03  75.0
  0.109943  0.000000  -0.192979  9.550344e-04  75.0
  0.026529  0.000000  0.118328  1.017024e-03  75.0
  0.054333  0.000000  0.014559  1.062033e-03  75.0
  0.193357  0.000000  -0.504286  1.016248e-03  75.0
  0.165553  0.000000  -0.400517  9.714010e-04  75.0
  0.082138  0.000000  -0.089210  1.062484e-03  75.0
  0.137748  0.000000  -0.296748  1.046660e-03  75.0
  0.109943  0.000000  -0.192979  1.049242e-03  75.0
  0.155859  0.000000  -0.291896  9.415333e-04  75.0
  0.183664  0.000000  -0.395665  1.066667e-03  75.0
  0.128054  0.000000  -0.188127  1.000451e-03  75.0
  0.211469  0.000000  -0.499434  1.060541e-03  75.0
  0.239273  0.000000  -0.603203  9.860268e-04  75.0
  0.155859  0.000000  -0.291896  1.041269e-03  75.0
  0.183664  0.000000  -0.395665  9.886261e-04  75.0
  0.100249  0.000000  -0.084358  9.742612e-04  75.0
  0.072444  0.000000  0.019411  1.045518e-03  75.0
  0.128054  0.000000  -0.188127  1.044224e-03  75.0
  0.155859  0.000000  -0.291896  1.053097e-03  75.0
  0.211469  0.000000  -0.499434  1.000904e-03  75.0
  0.183664  0.000000  -0.395665  1.005355e-03  75.0
  0.100249  0.000000  -0.084358  1.051741e-03  75.0
  0.128054  0.000000  -0.188127  1.059362e-03  75.0
  0.044640  0.000000  0.123180  1.012936e-03  75.0
  0.072444  0.000000  0.019411  1.016847e-03  75.0
  0.155859  0.000000  -0.291896  1.039292e-03  75.0
  0.100249  0.000000  -0.084358  9.734012e-04  75.0
  0.128054  0.000000  -0.188127  1.034269e-03  75.0
  0.506250  0.000000  -1.181725  7.454801e-03  90.0
  0.487500  0.000000  -1.074296  8.405953e-03  90.0
  0.506250  0.000000  0.966866  7.408368e-03  90.0
  0.487500  0.000000  1.074296  8.343753e-03  90.0
  0.506250  0.000000  0.752007  7.566070e-03  90.0
  0.487500  0.000000  -0.859437  7.275691e-03  90.0
  0.506250  0.000000  -0.966866  7.033534e-03  90.0
  0.487500  0.000000  -0.644578  7.021915e-03  90.0
  0.525000  0.000000  0.644578  6.973476e-03  90.0
  0.487500  0.000000  0.859437  6.651429e-03  90.0
  0.506250  0.000000  0.859437  6.725428e-03  90.0
  0.487500  0.000000  0.966866  7.054534e-03  90.0
  0.506250  0.000000  -1.074296  6.531416e-03  90.0
  0.487500  0.000000  -0.966866  7.284686e-03  90.0
  0.525000  0.000000  -1.181725  6.538452e-03  90.0
  0.506250  0.000000  0.644578  6.436930e-03  90.0
  0.525000  0.000000  0.537148  6.524154e-03  90.0
  0.487500  0.000000  -0.537148  6.234879e-03  90.0
  0.506250  0.000000  -0.644578  6.850816e-03  90.0
  0.506250  0.000000  -1.074296  6.320945e-03  90.0
  0.468750  0.000000  1.074296  5.838532e-03  90.0
  0.487500  0.000000  0.752007  5.780811e-03  90.0
  0.506250  0.000000  0.644578  5.789799e-03  90.0
  0.468750  0.000000  -0.859437  5.718572e-03  90.0
  0.487500  0.000000  -0.966866  5.775369e-03  90.0
  0.487500  0.000000  0.966866  5.456308e-03  90.0
  0.506250  0.000000  0.752007  5.345812e-03  90.0
  0.487500  0.000000  -0.322289  5.328719e-03  90.0
  0.506250  0.000000  0.537148  5.321046e-03  90.0
  0.525000  0.000000  0.429718  6.033270e-03  90.0
  0.506250  0.000000  -0.752007  5.347704e-03  90.0
  0.506250  0.000000  0.859437  5.105140e-03  90.0
  0.525000  0.000000  0.322289  5.083137e-03  90.0
  0.506250  0.000000  0.429718  5.793048e-03  90.0
  0.468750  0.000000  -0.537148  5.074322e-03  90.0
  0.487500  0.000000  -0.644578  5.778714e-03  90.0
  0.506250  0.000000  -1.181725  5.130229e-03  90.0
  0.487500  0.000000  1.074296  4.814555e-03  90.0
