# 3D Scattering Centers from SAR Imaging
# Model: rocket
# Center angles (deg): 30   45   60   75   90  105  120
# Sub-aperture: 10.0 deg
# Window: kaiser, CLEAN: maxIter=50, thresh=0.05, gain=0.50
# Total centers: 350
# Phase convention corrected: P_3d = -r*k_hat - x*k_perp
#
# Columns: x(m)  y(m)  z(m)  amplitude  source_theta(deg)
  0.608773  0.000000  -0.388416  3.853187e-03  75.0
  0.486392  0.000000  0.020021  3.798590e-03  75.0
  0.513968  0.000000  -0.082897  3.843533e-03  75.0
  0.581196  0.000000  -0.285498  3.699567e-03  75.0
  0.553619  0.000000  -0.182580  3.896192e-03  75.0
  0.636350  0.000000  -0.491335  3.452486e-03  75.0
  0.527757  0.000000  -0.134356  3.344437e-03  75.0
  0.500180  0.000000  -0.031438  3.206586e-03  75.0
  0.472603  0.000000  0.071480  3.687419e-03  75.0
  0.608773  0.000000  -0.388416  3.198672e-03  75.0
  0.582911  0.000000  -0.340193  3.696195e-03  75.0
  0.555334  0.000000  -0.237274  3.291535e-03  75.0
  0.581196  0.000000  -0.285498  3.064569e-03  75.0
  0.620847  0.000000  -0.385181  3.226844e-03  75.0
  0.648424  0.000000  -0.488099  3.586507e-03  75.0
  0.608773  0.000000  -0.388416  3.271990e-03  75.0
  0.498466  0.000000  0.023256  3.196220e-03  75.0
  0.526043  0.000000  -0.079662  3.298590e-03  75.0
  0.486392  0.000000  0.020021  2.960938e-03  75.0
  0.458815  0.000000  0.122939  3.162441e-03  75.0
  0.553619  0.000000  -0.182580  3.005291e-03  75.0
  0.513968  0.000000  -0.082897  3.386726e-03  75.0
  0.581196  0.000000  -0.285498  3.227460e-03  75.0
  0.541545  0.000000  -0.185815  3.243123e-03  75.0
  0.486392  0.000000  0.020021  3.141784e-03  75.0
  0.512254  0.000000  -0.028203  3.248374e-03  75.0
  0.622561  0.000000  -0.439875  2.904650e-03  75.0
  0.650138  0.000000  -0.542794  3.018201e-03  75.0
  0.676001  0.000000  -0.591017  3.402397e-03  75.0
  0.594985  0.000000  -0.336957  2.927953e-03  75.0
  0.567408  0.000000  -0.234039  3.165813e-03  75.0
  0.634635  0.000000  -0.436640  3.017040e-03  75.0
  0.607059  0.000000  -0.333722  3.064195e-03  75.0
  0.539831  0.000000  -0.131121  2.868029e-03  75.0
  0.513968  0.000000  -0.082897  2.963454e-03  75.0
  0.486392  0.000000  0.020021  3.073757e-03  75.0
  0.458815  0.000000  0.122939  3.074302e-03  75.0
  0.484677  0.000000  0.074715  2.793562e-03  75.0
  0.512254  0.000000  -0.028203  2.937864e-03  75.0
  0.581196  0.000000  -0.285498  2.906277e-03  75.0
  0.553619  0.000000  -0.182580  3.308124e-03  75.0
  0.662212  0.000000  -0.539558  2.828851e-03  75.0
  0.622561  0.000000  -0.439875  3.122463e-03  75.0
  0.594985  0.000000  -0.336957  2.856832e-03  75.0
  0.500000  0.000000  0.159823  4.536545e-03  90.0
  0.500000  0.000000  0.266372  5.555072e-03  90.0
  0.500000  0.000000  0.372920  6.191048e-03  90.0
  0.500000  0.000000  0.479469  6.233533e-03  90.0
  0.500000  0.000000  0.586018  5.766051e-03  90.0
  0.500000  0.000000  0.692567  5.117585e-03  90.0
  0.500000  0.000000  0.479469  4.910109e-03  90.0
  0.500000  0.000000  0.372920  6.052615e-03  90.0
  0.500000  0.000000  0.266372  6.151789e-03  90.0
  0.500000  0.000000  0.586018  5.561487e-03  90.0
  0.500000  0.000000  0.479469  5.732153e-03  90.0
  0.500000  0.000000  0.372920  6.318579e-03  90.0
  0.500000  0.000000  0.159823  5.350622e-03  90.0
  0.500000  0.000000  0.266372  6.133074e-03  90.0
  0.500000  0.000000  0.053274  6.003464e-03  90.0
  0.500000  0.000000  0.159823  5.523587e-03  90.0
  0.500000  0.000000  0.372920  5.343696e-03  90.0
  0.500000  0.000000  0.266372  6.140033e-03  90.0
  0.500000  0.000000  0.479469  5.990078e-03  90.0
  0.500000  0.000000  0.372920  5.547718e-03  90.0
  0.500000  0.000000  0.586018  5.916868e-03  90.0
  0.500000  0.000000  0.479469  5.710213e-03  90.0
  0.500000  0.000000  0.692567  5.330907e-03  90.0
  0.500000  0.000000  0.586018  5.564749e-03  90.0
  0.500000  0.000000  0.799115  5.331162e-03  90.0
  0.500000  0.000000  0.692567  5.215490e-03  90.0
  0.500000  0.000000  0.479469  4.899557e-03  90.0
  0.500000  0.000000  0.372920  5.635580e-03  90.0
  0.500000  0.000000  0.266372  6.095700e-03  90.0
  0.500000  0.000000  0.586018  5.889416e-03  90.0
  0.500000  0.000000  0.479469  5.694526e-03  90.0
  0.500000  0.000000  0.372920  6.110479e-03  90.0
  0.500000  0.000000  0.159823  5.830272e-03  90.0
  0.500000  0.000000  0.266372  6.156209e-03  90.0
  0.500000  0.000000  0.053274  5.346110e-03  90.0
  0.500000  0.000000  0.159823  5.625279e-03  90.0
  0.500000  0.000000  0.372920  5.316350e-03  90.0
  0.500000  0.000000  0.266372  6.123807e-03  90.0
  0.500000  0.000000  0.479469  5.921186e-03  90.0
  0.500000  0.000000  0.586018  5.533281e-03  90.0
  0.500000  0.000000  0.372920  5.981737e-03  90.0
  0.500000  0.000000  0.479469  5.684532e-03  90.0
  0.500000  0.000000  0.692567  5.363651e-03  90.0
  0.500000  0.000000  0.586018  5.882396e-03  90.0
  0.500000  0.000000  0.266372  4.789802e-03  90.0
  0.500000  0.000000  0.372920  5.798484e-03  90.0
  0.500000  0.000000  0.479469  6.472062e-03  90.0
  0.500000  0.000000  0.159823  5.530454e-03  90.0
  0.500000  0.000000  0.266372  5.633126e-03  90.0
  0.500000  0.000000  0.372920  6.244057e-03  90.0
  0.484677  0.000000  -0.074715  1.919228e-04  105.0
  0.486392  0.000000  -0.020021  1.942373e-04  105.0
  0.472603  0.000000  -0.071480  1.452722e-04  105.0
  0.470889  0.000000  -0.126174  1.610094e-04  105.0
  0.498466  0.000000  -0.023256  1.440905e-04  105.0
  0.500180  0.000000  0.031438  1.541921e-04  105.0
  0.484677  0.000000  -0.074715  1.296321e-04  105.0
  0.486392  0.000000  -0.020021  1.591880e-04  105.0
  0.482963  0.000000  -0.129410  1.310568e-04  105.0
  0.484677  0.000000  -0.074715  1.382588e-04  105.0
  0.498466  0.000000  -0.023256  1.293112e-04  105.0
  0.470889  0.000000  -0.126174  1.279466e-04  105.0
  0.500180  0.000000  0.031438  1.232271e-04  105.0
  0.472603  0.000000  -0.071480  1.295168e-04  105.0
  0.486392  0.000000  -0.020021  1.289590e-04  105.0
  0.484677  0.000000  -0.074715  1.262979e-04  105.0
  0.488106  0.000000  0.034673  1.233022e-04  105.0
  0.486392  0.000000  -0.020021  1.310143e-04  105.0
  0.446741  0.000000  -0.119704  1.149482e-04  105.0
  0.500180  0.000000  0.031438  1.032406e-04  105.0
  0.498466  0.000000  -0.023256  1.238735e-04  105.0
  0.470889  0.000000  -0.126174  1.161811e-04  105.0
  0.484677  0.000000  -0.074715  1.177872e-04  105.0
  0.486392  0.000000  -0.020021  1.252392e-04  105.0
  0.457100  0.000000  -0.177633  1.180657e-04  105.0
  0.484677  0.000000  -0.074715  1.167842e-04  105.0
  0.482963  0.000000  -0.129410  1.155633e-04  105.0
  0.488106  0.000000  0.034673  1.116209e-04  105.0
  0.486392  0.000000  -0.020021  1.192204e-04  105.0
  0.484677  0.000000  -0.074715  1.209680e-04  105.0
  0.498466  0.000000  -0.023256  1.058698e-04  105.0
  0.500180  0.000000  0.031438  1.259261e-04  105.0
  0.486392  0.000000  -0.020021  1.044536e-04  105.0
  0.472603  0.000000  -0.071480  1.135573e-04  105.0
  0.470889  0.000000  -0.126174  1.270225e-04  105.0
  0.469174  0.000000  -0.180869  1.136540e-04  105.0
  0.484677  0.000000  -0.074715  1.012330e-04  105.0
  0.486392  0.000000  -0.020021  1.038906e-04  105.0
  0.500180  0.000000  0.031438  1.150523e-04  105.0
  0.498466  0.000000  -0.023256  1.154292e-04  105.0
  0.496751  0.000000  -0.077950  1.146832e-04  105.0
  0.513968  0.000000  0.082897  1.001096e-04  105.0
  0.512254  0.000000  0.028203  1.020212e-04  105.0
  0.484677  0.000000  -0.074715  1.109378e-04  105.0
  0.498466  0.000000  -0.023256  1.073605e-04  105.0
  0.500180  0.000000  0.031438  1.102890e-04  105.0
  0.501894  0.000000  0.086132  1.149056e-04  105.0
  0.470889  0.000000  -0.126174  1.089704e-04  105.0
  0.472603  0.000000  -0.071480  1.087000e-04  105.0
  0.486392  0.000000  -0.020021  1.142868e-04  105.0
  0.932682  0.000000  -0.784548  1.106062e-04  120.0
  0.906045  0.000000  -0.830685  1.164236e-04  120.0
  0.959319  0.000000  -0.738411  1.218147e-04  120.0
  0.932682  0.000000  -0.784548  9.825940e-05  120.0
  0.879407  0.000000  -0.876822  1.132045e-04  120.0
  0.906045  0.000000  -0.830685  1.021230e-04  120.0
  0.921856  0.000000  -0.778298  1.056293e-04  120.0
  0.985956  0.000000  -0.692274  1.122962e-04  120.0
  0.970144  0.000000  -0.744661  9.613125e-05  120.0
  0.852770  0.000000  -0.922959  9.591587e-05  120.0
  0.906045  0.000000  -0.830685  1.117325e-04  120.0
  0.921856  0.000000  -0.778298  9.558098e-05  120.0
  0.890233  0.000000  -0.883072  9.482058e-05  120.0
  0.906045  0.000000  -0.830685  1.069634e-04  120.0
  0.932682  0.000000  -0.784548  9.308563e-05  120.0
  0.948494  0.000000  -0.732161  1.089655e-04  120.0
