# 3D Scattering Centers Reconstruction
# Model: cylinder_feko
# Reference point: [0.0000, 0.0000, 0.5000] m
# Center angles (deg): 30   60   90  120  150
# Aperture: 10.0 deg
# Total centers: 150
#
# Columns: x(m)  y(m)  z(m)  amplitude  source_theta(deg)
  -0.475655  0.000000  0.576141  6.086001e-05  120.0
  -0.539948  0.000000  0.414782  5.790365e-05  120.0
  -0.496976  0.000000  0.489212  5.972369e-05  120.0
  -0.529123  0.000000  0.408532  6.109675e-05  120.0
  -0.464830  0.000000  0.569891  5.324827e-05  120.0
  -0.432683  0.000000  0.650571  5.636293e-05  120.0
  -0.561269  0.000000  0.327853  5.267823e-05  120.0
  -0.496976  0.000000  0.489212  4.899549e-05  120.0
  -0.507802  0.000000  0.495462  4.863098e-05  120.0
  -0.539948  0.000000  0.414782  5.666749e-05  120.0
  -0.572095  0.000000  0.334103  6.068138e-05  120.0
  -0.464830  0.000000  0.569891  4.875048e-05  120.0
  -0.529123  0.000000  0.408532  4.865116e-05  120.0
  -0.496976  0.000000  0.489212  5.528525e-05  120.0
  -0.454004  0.000000  0.563641  4.717308e-05  120.0
  -0.421858  0.000000  0.644321  5.083663e-05  120.0
  -0.539948  0.000000  0.414782  4.771811e-05  120.0
  -0.497147  0.000000  0.501647  1.118879e-04  150.0
  -0.565326  0.000000  0.447850  1.151239e-04  150.0
  -0.428968  0.000000  0.555444  1.136876e-04  150.0
  -0.497147  0.000000  0.501647  9.758587e-05  150.0
  -0.571576  0.000000  0.458675  9.291518e-05  150.0
  -0.639756  0.000000  0.404878  1.029703e-04  150.0
  -0.503397  0.000000  0.512472  9.907992e-05  150.0
  -0.571576  0.000000  0.458675  8.437705e-05  150.0
  0.497147  0.000000  0.498353  8.360373e-05  150.0
  0.565326  0.000000  0.552150  8.734389e-05  150.0
  0.428968  0.000000  0.444556  8.403592e-05  150.0
  -0.354538  0.000000  0.598416  7.668278e-05  150.0
  -0.422718  0.000000  0.544619  8.903196e-05  150.0
  -0.565326  0.000000  0.447850  7.450070e-05  150.0
  -0.633506  0.000000  0.394053  8.575832e-05  150.0
  -0.497147  0.000000  0.501647  8.514686e-05  150.0
  0.497147  0.000000  0.498353  7.317645e-05  150.0
  -0.639756  0.000000  0.404878  7.309018e-05  150.0
  -0.707935  0.000000  0.351081  7.689507e-05  150.0
  -0.565326  0.000000  0.447850  7.406735e-05  150.0
  -0.490897  0.000000  0.490822  7.753722e-05  150.0
  -0.422718  0.000000  0.544619  7.796897e-05  150.0
  0.571576  0.000000  0.541325  7.024453e-05  150.0
  0.639756  0.000000  0.595122  7.870886e-05  150.0
  0.503397  0.000000  0.487528  7.369653e-05  150.0
  -0.354538  0.000000  0.598416  6.773133e-05  150.0
  -0.559076  0.000000  0.437025  6.907795e-05  150.0
  -0.633506  0.000000  0.394053  6.865173e-05  150.0
  -0.565326  0.000000  0.447850  6.553847e-05  150.0
  -0.490897  0.000000  0.490822  7.568853e-05  150.0
