# 3D Scattering Centers Reconstruction
# Model: cone_bin
# Reference point: [0.0000, 0.0000, 0.3750] m
# Center angles (deg): 30   60   90  120  150
# Aperture: 10.0 deg
# Total centers: 150
#
# Columns: x(m)  y(m)  z(m)  amplitude  source_theta(deg)
  -0.403968  0.000000  0.362857  7.930159e-05  30.0
  -0.484647  0.000000  0.395003  9.159194e-05  30.0
  -0.410218  0.000000  0.352032  7.066236e-05  30.0
  -0.329538  0.000000  0.319885  8.420839e-05  30.0
  -0.490897  0.000000  0.384178  7.151543e-05  30.0
  -0.410218  0.000000  0.352032  6.494518e-05  30.0
  -0.565326  0.000000  0.427150  5.961564e-05  30.0
  -0.484647  0.000000  0.395003  6.999765e-05  30.0
  -0.403968  0.000000  0.362857  6.480333e-05  30.0
  -0.323288  0.000000  0.330710  6.374980e-05  30.0
  -0.559076  0.000000  0.437975  5.168536e-05  30.0
  -0.478397  0.000000  0.405829  5.888875e-05  30.0
  -0.484647  0.000000  0.395003  5.110445e-05  30.0
  -0.403968  0.000000  0.362857  5.862836e-05  30.0
  -0.565326  0.000000  0.427150  5.505797e-05  30.0
  -0.639756  0.000000  0.470122  5.025948e-05  30.0
  -0.559076  0.000000  0.437975  5.270250e-05  30.0
  -0.484647  0.000000  0.395003  5.364081e-05  30.0
  -0.329538  0.000000  0.319885  4.749978e-05  30.0
  -0.410218  0.000000  0.352032  5.245491e-05  30.0
  -0.248859  0.000000  0.287739  5.122559e-05  30.0
  -0.490897  0.000000  0.384178  4.614358e-05  30.0
  -0.565326  0.000000  0.427150  4.993811e-05  30.0
  -0.646006  0.000000  0.459296  4.850296e-05  30.0
  -0.571576  0.000000  0.416325  4.373706e-05  30.0
  -0.484647  0.000000  0.395003  4.369473e-05  30.0
  -0.403968  0.000000  0.362857  4.687198e-05  30.0
  -0.329538  0.000000  0.319885  4.897668e-05  30.0
  -0.410218  0.000000  0.352032  4.658755e-05  30.0
  -0.490897  0.000000  0.384178  4.959323e-05  30.0
  -0.324760  0.000000  0.187500  2.299650e-03  60.0
  -0.281788  0.000000  0.113071  2.323150e-03  60.0
  -0.335585  0.000000  0.181250  2.463244e-03  60.0
  -0.378557  0.000000  0.255679  2.155765e-03  60.0
  -0.227991  0.000000  0.044891  2.102952e-03  60.0
  -0.281788  0.000000  0.113071  1.982365e-03  60.0
  -0.324760  0.000000  0.187500  1.942144e-03  60.0
  -0.270962  0.000000  0.119321  2.194930e-03  60.0
  -0.185019  0.000000  -0.029538  1.802713e-03  60.0
  -0.195844  0.000000  -0.035788  1.656355e-03  60.0
  -0.142047  0.000000  -0.103968  1.742177e-03  60.0
  -0.367731  0.000000  0.261929  1.638374e-03  60.0
  -0.421529  0.000000  0.330109  1.963969e-03  60.0
  -0.324760  0.000000  0.187500  1.465265e-03  60.0
  -0.378557  0.000000  0.255679  1.626310e-03  60.0
  -0.432354  0.000000  0.323859  1.589841e-03  60.0
  -0.238816  0.000000  0.038641  1.544181e-03  60.0
  -0.185019  0.000000  -0.029538  1.564622e-03  60.0
  -0.131222  0.000000  -0.097718  1.486516e-03  60.0
  -0.292613  0.000000  0.106821  1.496599e-03  60.0
  -0.281788  0.000000  0.113071  1.410564e-03  60.0
  -0.335585  0.000000  0.181250  1.479095e-03  60.0
  -0.389382  0.000000  0.249429  1.438254e-03  60.0
  -0.227991  0.000000  0.044891  1.372989e-03  60.0
  -0.238816  0.000000  0.038641  1.269869e-03  60.0
  -0.185019  0.000000  -0.029538  1.325595e-03  60.0
  -0.378557  0.000000  0.255679  1.322290e-03  60.0
  -0.324760  0.000000  0.187500  1.438118e-03  60.0
  -0.475326  0.000000  0.398288  1.209522e-03  60.0
  -0.313934  0.000000  0.193750  1.207383e-03  60.0
  -0.437500  0.000000  0.375000  7.159023e-05  90.0
  -0.425000  0.000000  0.289056  7.052277e-05  90.0
  -0.437500  0.000000  0.460944  6.076016e-05  90.0
  -0.425000  0.000000  0.375000  7.134555e-05  90.0
  -0.450000  0.000000  0.460944  4.956816e-05  90.0
  -0.437500  0.000000  0.375000  5.642627e-05  90.0
  -0.425000  0.000000  0.289056  4.960314e-05  90.0
  -0.412500  0.000000  0.289056  4.627868e-05  90.0
  -0.425000  0.000000  0.375000  4.733808e-05  90.0
  -0.437500  0.000000  0.460944  5.061415e-05  90.0
  -0.450000  0.000000  0.546887  4.572803e-05  90.0
  -0.437500  0.000000  0.375000  3.867811e-05  90.0
  -0.450000  0.000000  0.460944  4.136005e-05  90.0
  -0.437500  0.000000  0.289056  3.735041e-05  90.0
  -0.425000  0.000000  0.203113  4.281177e-05  90.0
  -0.425000  0.000000  0.289056  3.987577e-05  90.0
  -0.437500  0.000000  0.375000  4.206408e-05  90.0
  -0.412500  0.000000  0.203113  3.831573e-05  90.0
  -0.437500  0.000000  0.460944  3.636036e-05  90.0
  -0.425000  0.000000  0.375000  3.757536e-05  90.0
  -0.425000  0.000000  0.289056  3.711107e-05  90.0
  -0.450000  0.000000  0.546887  3.486253e-05  90.0
  -0.437500  0.000000  0.375000  3.312151e-05  90.0
  -0.450000  0.000000  0.460944  3.698008e-05  90.0
  -0.462500  0.000000  0.546887  3.523576e-05  90.0
  -0.437500  0.000000  0.289056  3.273733e-05  90.0
  -0.450000  0.000000  0.375000  3.214063e-05  90.0
  -0.412500  0.000000  0.289056  3.334458e-05  90.0
  -0.437500  0.000000  0.375000  2.945303e-05  90.0
  -0.450000  0.000000  0.460944  3.201601e-05  90.0
  -0.410703  0.000000  0.413641  4.570344e-05  120.0
  -0.442850  0.000000  0.332962  4.750451e-05  120.0
  -0.453675  0.000000  0.339212  4.075591e-05  120.0
  -0.421529  0.000000  0.419891  4.707607e-05  120.0
  -0.485822  0.000000  0.258532  4.125920e-05  120.0
  -0.453675  0.000000  0.339212  3.736155e-05  120.0
  -0.378557  0.000000  0.494321  3.270350e-05  120.0
  -0.410703  0.000000  0.413641  3.947378e-05  120.0
  -0.442850  0.000000  0.332962  3.380766e-05  120.0
  -0.474996  0.000000  0.252282  3.160357e-05  120.0
  -0.485822  0.000000  0.258532  2.660230e-05  120.0
  -0.453675  0.000000  0.339212  2.918862e-05  120.0
  -0.421529  0.000000  0.419891  2.951195e-05  120.0
  -0.389382  0.000000  0.500571  2.733706e-05  120.0
  -0.517968  0.000000  0.177853  2.692631e-05  120.0
  -0.410703  0.000000  0.413641  2.515760e-05  120.0
  -0.442850  0.000000  0.332962  2.803653e-05  120.0
  -0.485822  0.000000  0.258532  2.746149e-05  120.0
  -0.453675  0.000000  0.339212  2.767661e-05  120.0
  -0.378557  0.000000  0.494321  2.698209e-05  120.0
  -0.410703  0.000000  0.413641  2.711440e-05  120.0
  -0.496647  0.000000  0.264782  2.516368e-05  120.0
  -0.528793  0.000000  0.184103  2.685912e-05  120.0
  -0.367731  0.000000  0.488071  2.443117e-05  120.0
  -0.399878  0.000000  0.407391  2.481114e-05  120.0
  0.410703  0.000000  0.336359  2.274027e-05  120.0
  0.442850  0.000000  0.417038  2.410691e-05  120.0
  -0.485822  0.000000  0.258532  2.206096e-05  120.0
  -0.442850  0.000000  0.332962  2.272692e-05  120.0
  -0.474996  0.000000  0.252282  2.301586e-05  120.0
  -0.403968  0.000000  0.387143  8.168962e-05  150.0
  -0.478397  0.000000  0.344171  8.278571e-05  150.0
  -0.410218  0.000000  0.397968  9.028854e-05  150.0
  0.403968  0.000000  0.362857  8.125775e-05  150.0
  0.478397  0.000000  0.405829  8.252851e-05  150.0
  0.410218  0.000000  0.352032  8.965512e-05  150.0
  -0.335788  0.000000  0.440940  7.362788e-05  150.0
  0.335788  0.000000  0.309060  7.336220e-05  150.0
  -0.472147  0.000000  0.333346  7.295415e-05  150.0
  -0.403968  0.000000  0.387143  7.877588e-05  150.0
  0.472147  0.000000  0.416654  7.276633e-05  150.0
  0.403968  0.000000  0.362857  7.862331e-05  150.0
  -0.546576  0.000000  0.290374  6.895287e-05  150.0
  -0.478397  0.000000  0.344171  7.470084e-05  150.0
  0.546576  0.000000  0.459626  6.893640e-05  150.0
  0.478397  0.000000  0.405829  7.450592e-05  150.0
  0.329538  0.000000  0.319885  6.065654e-05  150.0
  -0.329538  0.000000  0.430115  6.059541e-05  150.0
  0.552826  0.000000  0.448801  5.527567e-05  150.0
  0.484647  0.000000  0.395003  6.221763e-05  150.0
  -0.552826  0.000000  0.301199  5.529321e-05  150.0
  -0.484647  0.000000  0.354997  6.274051e-05  150.0
  0.621006  0.000000  0.502598  5.430643e-05  150.0
  -0.621006  0.000000  0.247402  5.429059e-05  150.0
  0.261359  0.000000  0.266088  5.360583e-05  150.0
  -0.261359  0.000000  0.483912  5.334710e-05  150.0
  -0.478397  0.000000  0.344171  5.124814e-05  150.0
  -0.546576  0.000000  0.290374  6.360761e-05  150.0
  -0.410218  0.000000  0.397968  5.330058e-05  150.0
  -0.614756  0.000000  0.236577  5.133439e-05  150.0
