# 3D Scattering Centers Reconstruction
# Model: cone_bin
# Reference point: [0.0000, 0.0000, 0.3750] m
# Center angles (deg): 30   60   90  120  150
# Aperture: 10.0 deg
# Total centers: 150
#
# Columns: x(m)  y(m)  z(m)  amplitude  source_theta(deg)
  -0.072832  0.000000  0.152516  1.705310e-03  60.0
  -0.122680  0.000000  0.213953  1.555836e-03  60.0
  -0.250659  0.000000  0.410717  1.496038e-03  60.0
  -0.435791  0.000000  0.687522  5.698686e-05  90.0
  -0.423340  0.000000  0.609392  5.745683e-05  90.0
  -0.435791  0.000000  0.765653  5.681511e-05  90.0
  -0.423340  0.000000  0.687522  5.841223e-05  90.0
  -0.448242  0.000000  0.765653  5.024961e-05  90.0
  -0.435791  0.000000  0.687522  4.808846e-05  90.0
  -0.448242  0.000000  0.843784  4.341070e-05  90.0
  -0.435791  0.000000  0.765653  5.071113e-05  90.0
  -0.423340  0.000000  0.609392  4.114342e-05  90.0
  -0.423340  0.000000  0.687522  4.157345e-05  90.0
  -0.410889  0.000000  0.609392  4.499930e-05  90.0
  -0.435791  0.000000  0.843784  3.588774e-05  90.0
  -0.423340  0.000000  0.765653  3.720283e-05  90.0
  -0.448242  0.000000  0.921914  3.625845e-05  90.0
  -0.435791  0.000000  0.765653  3.498199e-05  90.0
  -0.448242  0.000000  0.843784  4.240510e-05  90.0
  -0.423340  0.000000  0.687522  3.737946e-05  90.0
  -0.460693  0.000000  0.921914  3.556195e-05  90.0
  -0.423340  0.000000  0.531261  3.454057e-05  90.0
  -0.435791  0.000000  0.765653  3.701953e-05  90.0
  -0.435791  0.000000  0.687522  3.688655e-05  90.0
  -0.435791  0.000000  0.609392  3.777888e-05  90.0
  -0.435791  0.000000  0.843784  4.241019e-05  90.0
  -0.448242  0.000000  0.843784  3.423281e-05  90.0
  -0.435791  0.000000  0.765653  3.971595e-05  90.0
  -0.448242  0.000000  0.765653  3.093884e-05  90.0
  -0.435791  0.000000  0.687522  3.632813e-05  90.0
  -0.423340  0.000000  0.609392  3.867413e-05  90.0
  -0.460693  0.000000  0.843784  3.674426e-05  90.0
  -0.410889  0.000000  0.531261  3.339277e-05  90.0
  -0.446171  0.000000  0.722814  4.949480e-05  120.0
  -0.417889  0.000000  0.796703  5.111707e-05  120.0
  -0.474453  0.000000  0.648926  4.158992e-05  120.0
  -0.446171  0.000000  0.722814  4.328216e-05  120.0
  -0.407106  0.000000  0.790478  4.162761e-05  120.0
  -0.435388  0.000000  0.716589  4.180269e-05  120.0
  -0.378824  0.000000  0.864366  3.933343e-05  120.0
  -0.407106  0.000000  0.790478  3.768014e-05  120.0
  -0.485236  0.000000  0.655151  3.317005e-05  120.0
  -0.513519  0.000000  0.581263  3.544682e-05  120.0
  -0.446171  0.000000  0.722814  3.184703e-05  120.0
  -0.417889  0.000000  0.796703  3.660284e-05  120.0
  -0.389607  0.000000  0.870592  3.130153e-05  120.0
  -0.474453  0.000000  0.648926  3.149480e-05  120.0
  -0.446171  0.000000  0.722814  3.047926e-05  120.0
  -0.417889  0.000000  0.796703  3.092686e-05  120.0
  -0.456954  0.000000  0.729040  3.138918e-05  120.0
  -0.485236  0.000000  0.655151  3.599936e-05  120.0
  -0.378824  0.000000  0.864366  3.311118e-05  120.0
  -0.407106  0.000000  0.790478  2.684485e-05  120.0
  -0.446171  0.000000  0.722814  2.898032e-05  120.0
  -0.417889  0.000000  0.796703  2.779248e-05  120.0
  -0.513519  0.000000  0.581263  2.735462e-05  120.0
  -0.485236  0.000000  0.655151  2.778918e-05  120.0
  -0.456954  0.000000  0.729040  3.036399e-05  120.0
  -0.350541  0.000000  0.938255  2.835265e-05  120.0
  -0.378824  0.000000  0.864366  3.020181e-05  120.0
  -0.552584  0.000000  0.513600  2.395849e-05  120.0
  -0.524302  0.000000  0.587488  2.776044e-05  120.0
  -0.496019  0.000000  0.661377  2.573321e-05  120.0
  -0.403026  0.000000  0.760540  9.398876e-05  150.0
  -0.341589  0.000000  0.810388  9.595822e-05  150.0
  -0.470689  0.000000  0.721474  9.236775e-05  150.0
  -0.409252  0.000000  0.771323  1.012091e-04  150.0
  -0.464464  0.000000  0.710691  7.482759e-05  150.0
  -0.403026  0.000000  0.760540  8.199169e-05  150.0
  -0.341589  0.000000  0.810388  7.355781e-05  150.0
  0.349948  0.000000  0.706439  6.755615e-05  150.0
  0.411386  0.000000  0.756287  7.629287e-05  150.0
  0.288511  0.000000  0.656591  6.918169e-05  150.0
  -0.470689  0.000000  0.721474  6.592986e-05  150.0
  -0.532127  0.000000  0.671626  8.091342e-05  150.0
  -0.409252  0.000000  0.771323  7.023477e-05  150.0
  -0.347814  0.000000  0.821171  7.995649e-05  150.0
  -0.470689  0.000000  0.721474  6.633678e-05  150.0
  -0.403026  0.000000  0.760540  6.715794e-05  150.0
  -0.464464  0.000000  0.710691  6.677679e-05  150.0
  0.349948  0.000000  0.706439  6.347695e-05  150.0
  0.417611  0.000000  0.745504  6.323227e-05  150.0
  0.479049  0.000000  0.795353  7.613158e-05  150.0
  0.282285  0.000000  0.667374  6.219319e-05  150.0
  0.220848  0.000000  0.617525  5.912813e-05  150.0
  -0.532127  0.000000  0.671626  5.872903e-05  150.0
  -0.470689  0.000000  0.721474  5.733352e-05  150.0
  -0.409252  0.000000  0.771323  7.009473e-05  150.0
  -0.341589  0.000000  0.810388  6.094992e-05  150.0
  -0.403026  0.000000  0.760540  6.622704e-05  150.0
  -0.280151  0.000000  0.860236  6.382421e-05  150.0
  -0.538353  0.000000  0.682409  6.126697e-05  150.0
  -0.599790  0.000000  0.632561  6.187436e-05  150.0
