# 3D Scattering Centers Reconstruction
# Model: compond
# Reference point: [0.0000, 0.0000, 0.0000] m
# Center angles (deg): 30   60   90  120  150
# Aperture: 30.0 deg
# Total centers: 150
#
# Columns: x(m)  y(m)  z(m)  amplitude  source_theta(deg)
  -0.357565  0.000000  -0.305679  8.501441e-04  60.0
  -0.400537  0.000000  -0.231250  9.256669e-04  60.0
  -0.414861  0.000000  -0.206440  8.767902e-04  60.0
  -0.457833  0.000000  -0.132011  8.686982e-04  60.0
  -0.386213  0.000000  -0.256060  8.420350e-04  60.0
  -0.343241  0.000000  -0.330489  9.134828e-04  60.0
  -0.429185  0.000000  -0.181630  8.634955e-04  60.0
  -0.371889  0.000000  -0.280870  8.413406e-04  60.0
  -0.328917  0.000000  -0.355299  9.011611e-04  60.0
  -0.414861  0.000000  -0.206440  8.185395e-04  60.0
  -0.400537  0.000000  -0.231250  9.313203e-04  60.0
  -0.443509  0.000000  -0.156821  9.045898e-04  60.0
  -0.357565  0.000000  -0.305679  9.021721e-04  60.0
  -0.314593  0.000000  -0.380109  8.501066e-04  60.0
  -0.386213  0.000000  -0.256060  8.469517e-04  60.0
  -0.371889  0.000000  -0.280870  8.786932e-04  60.0
  -0.343241  0.000000  -0.330489  8.745789e-04  60.0
  -0.328917  0.000000  -0.355299  8.965115e-04  60.0
  -0.300269  0.000000  -0.404919  8.881330e-04  60.0
  -0.285945  0.000000  -0.429728  8.642405e-04  60.0
  -0.357565  0.000000  -0.305679  8.382343e-04  60.0
  -0.400537  0.000000  -0.231250  8.847240e-04  60.0
  -0.414861  0.000000  -0.206440  9.045237e-04  60.0
  -0.429185  0.000000  -0.181630  8.641467e-04  60.0
  -0.500000  0.000000  0.114592  1.084413e-03  90.0
  -0.512500  0.000000  0.143239  1.158103e-03  90.0
  -0.500000  0.000000  0.085944  1.071861e-03  90.0
  -0.512500  0.000000  0.114592  1.063550e-03  90.0
  -0.512500  0.000000  0.171887  1.017624e-03  90.0
  -0.500000  0.000000  0.343775  9.875189e-04  90.0
  -0.512500  0.000000  0.372423  1.085842e-03  90.0
  -0.500000  0.000000  0.286479  1.057134e-03  90.0
  -0.487500  0.000000  0.257831  1.069326e-03  90.0
  -0.487500  0.000000  0.085944  9.722377e-04  90.0
  -0.512500  0.000000  0.429718  9.688360e-04  90.0
  -0.500000  0.000000  0.401070  1.021542e-03  90.0
  -0.512500  0.000000  0.487014  9.894696e-04  90.0
  -0.500000  0.000000  0.171887  9.421156e-04  90.0
  -0.512500  0.000000  0.200535  9.563237e-04  90.0
  -0.500000  0.000000  0.114592  1.010782e-03  90.0
  -0.512500  0.000000  0.544310  9.443995e-04  90.0
  -0.500000  0.000000  0.458366  9.958636e-04  90.0
  -0.512500  0.000000  0.601606  9.324158e-04  90.0
  -0.525000  0.000000  0.630254  9.341167e-04  90.0
  -0.500000  0.000000  0.515662  9.044791e-04  90.0
  -0.500000  0.000000  0.343775  8.989686e-04  90.0
  -0.487500  0.000000  0.315127  1.019425e-03  90.0
  -0.500000  0.000000  0.544310  8.466789e-04  90.0
  -0.512500  0.000000  0.572958  9.586241e-04  90.0
  -0.487500  0.000000  0.515662  8.615557e-04  90.0
  -0.487500  0.000000  0.057296  8.283581e-04  90.0
  -0.500000  0.000000  0.085944  9.466142e-04  90.0
  -0.500000  0.000000  0.372423  8.077014e-04  90.0
  -0.512500  0.000000  0.401070  8.844301e-04  90.0
  -0.033339  0.000000  -0.807745  5.212312e-05  120.0
  -0.029840  0.000000  -0.776685  6.287191e-05  120.0
  -0.036838  0.000000  -0.838805  6.270170e-05  120.0
  -0.040336  0.000000  -0.869865  6.173601e-05  120.0
  -0.026342  0.000000  -0.745625  6.125891e-05  120.0
  -0.043835  0.000000  -0.900924  5.383400e-05  120.0
  -0.022843  0.000000  -0.714566  5.245143e-05  120.0
  -0.033339  0.000000  -0.807745  5.267889e-05  120.0
  -0.036838  0.000000  -0.838805  5.396146e-05  120.0
  -0.051162  0.000000  -0.863615  5.405199e-05  120.0
  -0.054660  0.000000  -0.894674  6.004587e-05  120.0
  -0.047663  0.000000  -0.832555  5.850738e-05  120.0
  -0.044164  0.000000  -0.801495  5.987181e-05  120.0
  -0.058159  0.000000  -0.925734  5.921541e-05  120.0
  -0.040666  0.000000  -0.770435  5.221993e-05  120.0
  -0.051162  0.000000  -0.863615  5.127188e-05  120.0
  0.020458  0.000000  -0.739566  5.156891e-05  120.0
  0.016959  0.000000  -0.770625  5.939952e-05  120.0
  0.023957  0.000000  -0.708506  5.816517e-05  120.0
  0.013461  0.000000  -0.801685  5.748701e-05  120.0
  -0.054660  0.000000  -0.894674  5.540898e-05  120.0
  -0.047663  0.000000  -0.832555  5.409134e-05  120.0
  -0.068984  0.000000  -0.919484  5.340147e-05  120.0
  -0.040336  0.000000  -0.869865  5.192158e-05  120.0
  -0.072483  0.000000  -0.950544  5.240891e-05  120.0
  0.031283  0.000000  -0.745816  5.220775e-05  120.0
  0.027785  0.000000  -0.776875  6.280750e-05  120.0
  0.059931  0.000000  -0.696196  5.598958e-05  120.0
  0.063430  0.000000  -0.665136  5.840519e-05  120.0
  0.024286  0.000000  -0.807935  5.410810e-05  120.0
  -0.537690  0.000000  0.988603  9.543582e-05  150.0
  -0.556250  0.000000  0.963453  1.084948e-04  150.0
  -0.581060  0.000000  0.949129  1.011269e-04  150.0
  -0.562500  0.000000  0.974279  1.102150e-04  150.0
  -0.512880  0.000000  1.002926  1.044506e-04  150.0
  -0.587310  0.000000  0.959955  9.419366e-05  150.0
  -0.605870  0.000000  0.934805  1.098028e-04  150.0
  -0.531440  0.000000  0.977777  1.059971e-04  150.0
  -0.488071  0.000000  1.017250  9.331332e-05  150.0
  -0.506630  0.000000  0.992101  9.359153e-05  150.0
  -0.630679  0.000000  0.920481  9.808518e-05  150.0
  -0.612120  0.000000  0.945631  1.031019e-04  150.0
  -0.587310  0.000000  0.959955  8.558391e-05  150.0
  -0.605870  0.000000  0.934805  8.591221e-05  150.0
  -0.581060  0.000000  0.949129  9.200773e-05  150.0
  -0.562500  0.000000  0.974279  9.314793e-05  150.0
  -0.543940  0.000000  0.999428  8.979862e-05  150.0
  -0.655489  0.000000  0.906157  8.734990e-05  150.0
  -0.630679  0.000000  0.920481  1.029263e-04  150.0
  -0.556250  0.000000  0.963453  8.699295e-05  150.0
  0.002663  0.000000  -0.806753  8.539336e-05  150.0
  0.021223  0.000000  -0.781604  9.738203e-05  150.0
  -0.015897  0.000000  -0.831902  9.128691e-05  150.0
  -0.537690  0.000000  0.988603  8.486042e-05  150.0
  -0.519130  0.000000  1.013752  9.150239e-05  150.0
  0.058532  0.000000  -0.788930  8.186647e-05  150.0
  0.077092  0.000000  -0.763781  8.539874e-05  150.0
  0.002663  0.000000  -0.806753  8.585497e-05  150.0
  -0.636929  0.000000  0.931307  8.128162e-05  150.0
  -0.612120  0.000000  0.945631  9.510181e-05  150.0
